"region","country","index","market","year","open","high","low","close","volume","adjust","yearly_return_rate","ave_daily_return_rate","inflation_rate","average_annual_growth_rate","real_annual_average_growth_rate","real_yearly_return_rate"
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2010,8222.419921875,8990.3798828125,7032.39990234375,8972.5,967536800,8972.458984375,9.12187737462288,0.0419960532922567,1.2337371018,7.48383355673018,6.17392643387762,7.79200738671797
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2011,9039.6298828125,9220.6904296875,6609.10986328125,7072.080078125,640657600,7072.04833984375,-21.7661737092778,-0.0869062624862788,2.0274761799,7.48383355673018,5.34792938248247,-23.3208257030916
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2013,7738.0498046875,8647.240234375,7603.27001953125,8611.509765625,518542200,8611.4697265625,11.2873391089562,0.0485871761969605,0.3312673648,7.48383355673018,7.12895030611322,10.9198976868501
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2014,8618.599609375,9593.6796875,8230.4599609375,9307.259765625,550559000,9307.2177734375,7.98990781882298,0.0337086958501946,0.6070934072,7.48383355673018,6.83524383484282,7.3382642928979
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2018,10664.8203125,11270.1796875,9400.6904296875,9727.41015625,570601100,9727.41015625,-8.78974168136037,-0.031831382669591,-0.061633282,7.48383355673018,7.55012022562018,-8.73349113658103
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2019,9725.26953125,12125.900390625,9319.2802734375,11997.1396484375,493926800,11997.1396484375,23.3604848676671,0.0893171694046873,1.1511974509,7.48383355673018,6.26056464522244,21.9565244667991
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2020,12026.5,14760.0595703125,8523.6298828125,14732.5302734375,889599100,14732.5302734375,22.5005635341745,0.0928543769034473,0.0406462758,7.48383355673018,7.4401631317037,22.4507918476009
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2021,14720.25,18291.25,14720.25,18218.83984375,1474179100,18218.83984375,23.7671903924865,0.0932330752620617,2.6307770442,7.48383355673018,4.72865611300997,20.5946149459472
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2022,18260.23046875,18619.609375,12629.48046875,14137.6904296875,802857400,14137.6904296875,-22.5766046387952,-0.0951613881401665,2.711797308,7.48383355673018,4.6460449274589,-24.6207374513789
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2023,14108.16015625,17945.69921875,14001.9697265625,17930.810546875,763549300,17930.810546875,27.0953146851792,0.102589386475613,2.6980150318,7.48383355673018,4.66008863311358,23.7563497656938
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2024,17939.7890625,24416.669921875,17151.580078125,23035.099609375,951586200,23035.099609375,28.4022879484456,0.112229805620818,2.2903684006,7.48383355673018,5.07717905149292,25.5272514471582
"Asia","Taiwan","TWSE","Taiwan Stock Exchange (TWSE)",2025,22975.7109375,23943.94921875,17306.970703125,20543.400390625,241543500,20543.400390625,-10.5864430201595,-0.118637661586685,1.9035677766,7.48383355673018,5.476025915367,-12.2566962759744
